batch_id,sample_id,lake,date,depth,CO2_FID,concentrationCO2Gas,CH4_FID,concentrationCH4Gas,concentrationN2OGas,replicate_median,concentrationCO2Air,concentrationCH4Air,concentrationN2OAir,gasVolume,waterVolume,waterTemp,headspaceTemp,barometricPressure
SSB,SSB_2020-07-16_0_B,SSB,7/16/20,0,2353.37618,2348.16958,92.64413,76.79088,0,2,391.7281,138.65702,-0.83876,35,105,26.6,26.6,95.645
SSB,SSB_2020-07-16_0_A,SSB,7/16/20,0,1502.57948,1569.10477,55.79824,135.156,0,2,391.7281,138.65702,-0.83876,35,105,26.6,26.6,95.645
SSB,SSB_2020-07-16_0_C,SSB,7/16/20,0,1686.47343,1737.37507,127.27264,203.92757,0.25621,2,391.7281,138.65702,-0.83876,35,105,26.6,26.6,95.645
SSB,SSB_2020-07-16_3_B,SSB,7/16/20,3,13979.98044,12881.95647,10515.24648,10686.46371,0,2,391.7281,138.65702,-0.83876,35,105,6.5,6.5,95.645
SSB,SSB_2020-07-16_3_C,SSB,7/16/20,3,8159.50372,7601.43213,6029.88565,6116.04912,0,2,391.7281,138.65702,-0.83876,35,105,6.5,6.5,95.645
SSB,SSB_2020-07-16_3_A,SSB,7/16/20,3,8360.39417,7753.69714,6228.58086,6404.45806,0,2,391.7281,138.65702,-0.83876,35,105,6.5,6.5,95.645
SSB,SSB_2020-07-16_5_B,SSB,7/16/20,5,13519.73945,12438.4222,12538.47964,12871.30134,0,2,391.7281,138.65702,-0.83876,35,105,4.6,4.6,95.645
SSB,SSB_2020-07-16_5_C,SSB,7/16/20,5,9020.07258,8336.78904,8005.23079,8104.15713,0,2,391.7281,138.65702,-0.83876,35,105,4.6,4.6,95.645
SSB,SSB_2020-07-16_5_A,SSB,7/16/20,5,13940.80898,12801.62772,12776.97801,13023.91517,0,2,391.7281,138.65702,-0.83876,35,105,4.6,4.6,95.645
SSB,SSB_2020-07-16_7_A,SSB,7/16/20,7,21667.57775,19896.46101,44444.31695,46205.96966,0,2,391.7281,138.65702,-0.83876,35,105,4.4,4.4,95.645
SSB,SSB_2020-07-16_7_C,SSB,7/16/20,7,21510.42746,19758.21816,42647.11967,44252.85887,0,2,391.7281,138.65702,-0.83876,35,105,4.4,4.4,95.645
SSB,SSB_2020-07-16_7_B,SSB,7/16/20,7,21627.46334,19871.21285,43447.92103,45206.92871,0,2,391.7281,138.65702,-0.83876,35,105,4.4,4.4,95.645
SSB,TB_2020-07-16_0_B,TB,7/16/20,0,3025.92236,2967.60767,59.91724,56.31966,0,2,339.44256,21.26906,-0.51579,35,105,23.4,23.4,95.765
SSB,TB_2020-07-16_0_A,TB,7/16/20,0,2953.75391,2888.90533,85.92181,189.9273,0,2,339.44256,21.26906,-0.51579,35,105,23.4,23.4,95.765
SSB,TB_2020-07-16_0_C,TB,7/16/20,0,3023.47295,2955.52884,59.52512,59.08554,0,2,339.44256,21.26906,-0.51579,35,105,23.4,23.4,95.765
SSB,TB_2020-07-16_3_A,TB,7/16/20,3,11357.52732,10485.27841,4852.5268,5001.10793,0,2,339.44256,21.26906,-0.51579,35,105,5.6,5.6,95.765
SSB,TB_2020-07-16_3_C,TB,7/16/20,3,11393.58249,10510.29905,5013.04807,5181.83274,0,2,339.44256,21.26906,-0.51579,35,105,5.6,5.6,95.765
SSB,TB_2020-07-16_3_B,TB,7/16/20,3,11433.07181,10535.49358,4962.20984,5056.5361,0,2,339.44256,21.26906,-0.51579,35,105,5.6,5.6,95.765
SSB,TB_2020-07-16_5_B,TB,7/16/20,5,11097.27934,10227.32883,6384.59296,6815.23822,0.01631,2,339.44256,21.26906,-0.51579,35,105,4.1,4.1,95.765
SSB,TB_2020-07-16_5_A,TB,7/16/20,5,11097.65013,10217.75401,6406.8536,6576.77983,0,2,339.44256,21.26906,-0.51579,35,105,4.1,4.1,95.765
SSB,TB_2020-07-16_5_C,TB,7/16/20,5,10921.01008,10056.88483,6002.36572,6145.27079,0,2,339.44256,21.26906,-0.51579,35,105,4.1,4.1,95.765
SSB,TB_2020-07-16_7_B,TB,7/16/20,7,15529.20059,14275.03732,18150.72401,18724.45209,0,2,339.44256,21.26906,-0.51579,35,105,4.2,4.2,95.765
SSB,TB_2020-07-16_7_A,TB,7/16/20,7,15703.65708,14421.07743,17832.9464,18414.70684,0,2,339.44256,21.26906,-0.51579,35,105,4.2,4.2,95.765
SSB,TB_2020-07-16_7_C,TB,7/16/20,7,15432.69046,14160.90784,17095.64242,17586.12344,0.0332,2,339.44256,21.26906,-0.51579,35,105,4.2,4.2,95.765
SSB,TB_2020-07-22_0_A,TB,7/22/20,0,2842.53729,2785.78002,112.34287,113.80416,0,2,359.81277,11.69591,0.13863,35,105,21.8,21.8,95.592
SSB,TB_2020-07-22_0_B,TB,7/22/20,0,2803.76033,2753.251,100.61692,85.11167,0,2,359.81277,11.69591,0.13863,35,105,21.8,21.8,95.592
SSB,TB_2020-07-22_0_C,TB,7/22/20,0,2802.74405,2747.68553,78.11357,63.22201,0,2,359.81277,11.69591,0.13863,35,105,21.8,21.8,95.592
SSB,SBB_2020-07-23_0_B,SBB,7/23/20,0,4138.0702,3952.63746,180.22688,240.64289,0,NA,NA,NA,NA,35,105,20.7,20.7,96.125
SSB,SSB_2020-07-23_0_C,SSB,7/23/20,0,4104.52422,3926.37355,171.51229,221.74656,0.17993,3,374.60043,44.77353,0.00569,35,105,20.7,20.7,96.125
SSB,SSB_2020-07-23_0_A,SSB,7/23/20,0,4142.46295,3956.66469,181.99147,234.08048,0.02937,3,374.60043,44.77353,0.00569,35,105,20.7,20.7,96.125
SSB,SSB_2020-07-23_3_B,SSB,7/23/20,3,13491.23159,12437.8802,10473.82903,10791.16258,0,3,374.60043,44.77353,0.00569,35,105,6.6,6.6,96.125
SSB,SSB_2020-07-23_3_A,SSB,7/23/20,3,13379.88204,12339.50735,10174.73166,10354.22657,0,3,374.60043,44.77353,0.00569,35,105,6.6,6.6,96.125
SSB,SSB_2020-07-23_3_C,SSB,7/23/20,3,13419.67118,12372.35979,10574.20063,10772.2927,0,3,374.60043,44.77353,0.00569,35,105,6.6,6.6,96.125
SSB,SSB_2020-07-23_5_B,SSB,7/23/20,5,14190.86781,13023.82512,14055.75939,14322.80053,0,3,374.60043,44.77353,0.00569,35,105,4.5,4.5,96.125
SSB,SSB_2020-07-23_5_C,SSB,7/23/20,5,14181.30514,13061.41418,14514.02378,14829.38585,0,3,374.60043,44.77353,0.00569,35,105,4.5,4.5,96.125
SSB,SSB_2020-07-23_5_A,SSB,7/23/20,5,14203.57326,13056.68324,14626.24034,14992.30317,0,3,374.60043,44.77353,0.00569,35,105,4.5,4.5,96.125
SSB,SSB_2020-07-23_7_A,SSB,7/23/20,7,21106.71199,19396.98359,44391.39883,46141.91125,0,3,374.60043,44.77353,0.00569,35,105,4.4,4.4,96.125
SSB,SSB_2020-07-23_7_B,SSB,7/23/20,7,20878.53949,19181.36537,43471.05092,45141.42713,0,3,374.60043,44.77353,0.00569,35,105,4.4,4.4,96.125
SSB,SSB_2020-07-23_7_C,SSB,7/23/20,7,20876.18522,19108.64211,43897.29912,45472.77157,0,3,374.60043,44.77353,0.00569,35,105,4.4,4.4,96.125
SSB,SSB_2020-07-28_0_A,SSB,7/28/20,0,2713.67526,2660.38999,43.53484,25.50297,0,2,379.84956,60.07996,-0.08359,35,105,23.3,23.3,95.232
SSB,SSB_2020-07-28_0_B,SSB,7/28/20,0,2813.2707,2748.85404,43.20737,22.40612,0.05892,2,379.84956,60.07996,-0.08359,35,105,23.3,23.3,95.232
SSB,SSB_2020-07-28_0_C,SSB,7/28/20,0,2820.16955,2759.88178,60.727,41.83911,0,2,379.84956,60.07996,-0.08359,35,105,23.3,23.3,95.232
SSB,SSB_2020-07-28_3_B,SSB,7/28/20,3,14417.58749,13217.49351,12324.47806,12516.06327,0,2,379.84956,60.07996,-0.08359,35,105,7,7,95.232
SSB,SSB_2020-07-28_3_A,SSB,7/28/20,3,14427.63881,13233.83725,12128.93812,12332.77022,0,2,379.84956,60.07996,-0.08359,35,105,7,7,95.232
SSB,SSB_2020-07-28_3_C,SSB,7/28/20,3,14342.40788,13165.3724,11590.34917,11803.02407,0,2,379.84956,60.07996,-0.08359,35,105,7,7,95.232
SSB,SSB_2020-07-28_5_B,SSB,7/28/20,5,14564.72797,13361.78288,14087.23584,14342.28069,0,2,379.84956,60.07996,-0.08359,35,105,4.5,4.5,95.232
SSB,SSB_2020-07-28_5_C,SSB,7/28/20,5,14752.10239,13536.15212,14516.06313,14804.69039,0,2,379.84956,60.07996,-0.08359,35,105,4.5,4.5,95.232
SSB,SSB_2020-07-28_5_A,SSB,7/28/20,5,14915.57025,13677.07248,14711.436,15133.16057,0,2,379.84956,60.07996,-0.08359,35,105,4.5,4.5,95.232
SSB,SSB_2020-07-28_7_B,SSB,7/28/20,7,22030.80884,20147.76194,45280.88722,46841.8406,0,2,379.84956,60.07996,-0.08359,35,105,4.4,4.4,95.232
SSB,SSB_2020-07-28_7_C,SSB,7/28/20,7,21866.91862,20005.9591,42418.88781,43866.31347,0,2,379.84956,60.07996,-0.08359,35,105,4.4,4.4,95.232
SSB,SSB_2020-07-28_7_A,SSB,7/28/20,7,21389.47541,19571.88589,41264.07468,42847.19646,0,2,379.84956,60.07996,-0.08359,35,105,4.4,4.4,95.232
SSB,TB_2020-08-04_0_A,TB,8/4/20,0,4102.5496,3918.82617,211.20811,200.50515,0,2,347.33699,6.16543,0.01212,35,105,18.9,18.9,96.125
SSB,TB_2020-08-04_0_B,TB,8/4/20,0,4092.57426,3905.3192,290.36679,280.08349,0,2,347.33699,6.16543,0.01212,35,105,18.9,18.9,96.125
SSB,TB_2020-08-04_0_C,TB,8/4/20,0,4012.55126,3833.30209,211.85173,203.94885,0,2,347.33699,6.16543,0.01212,35,105,18.9,18.9,96.125
SSB,TB_2020-10-05_0_A,TB,10/5/20,0,4828.20595,4562.83634,1141.34965,1141.25403,0,2,355.97158,24.20824,0.06427,35,105,10.5,10.5,95.219
SSB,TB_2020-10-05_0_B,TB,10/5/20,0,4784.41704,4529.06933,1108.3186,1114.202,0,2,355.97158,24.20824,0.06427,35,105,10.5,10.5,95.219
SSB,TB_2020-10-05_0_C,TB,10/5/20,0,4677.17731,4436.93478,1027.84887,1027.91457,0,2,355.97158,24.20824,0.06427,35,105,10.5,10.5,95.219
SSB,TB_2020-10-05_3_A,TB,10/5/20,3,12329.18879,11331.01589,6165.70114,6204.57061,0,2,355.97158,24.20824,0.06427,35,105,9,9,95.219
SSB,TB_2020-10-05_3_B,TB,10/5/20,3,12514.01784,11488.00939,7019.69634,7065.63646,0,2,355.97158,24.20824,0.06427,35,105,9,9,95.219
SSB,TB_2020-10-05_3_C,TB,10/5/20,3,11919.56465,10966.76659,5925.54872,5972.44228,0,2,355.97158,24.20824,0.06427,35,105,9,9,95.219
SSB,TB_2020-10-05_5_A,TB,10/5/20,5,11646.30784,10703.63752,7696.91797,7772.18343,0,2,355.97158,24.20824,0.06427,35,105,5,5,95.219
SSB,TB_2020-10-05_5_B,TB,10/5/20,5,11683.67911,10751.5506,7521.50414,7590.39336,0,2,355.97158,24.20824,0.06427,35,105,5,5,95.219
SSB,TB_2020-10-05_5_C,TB,10/5/20,5,11771.95041,10818.22936,7187.1505,7241.07751,0,2,355.97158,24.20824,0.06427,35,105,5,5,95.219
SSB,TB_2020-10-05_7_A,TB,10/5/20,7,16312.23514,14942.54817,25355.70794,26074.65409,0,2,355.97158,24.20824,0.06427,35,105,4.4,4.4,95.219
SSB,TB_2020-10-05_7_B,TB,10/5/20,7,16526.05221,15137.94088,24472.64576,25143.06118,0,2,355.97158,24.20824,0.06427,35,105,4.4,4.4,95.219
SSB,TB_2020-10-05_7_C,TB,10/5/20,7,16309.11594,14939.82028,24908.01264,25613.60357,0,2,355.97158,24.20824,0.06427,35,105,4.4,4.4,95.219
SSB,SSB_2020-10-07_0_A,SSB,10/7/20,0,5230.31992,4926.86583,711.37182,702.94216,0.11347,2,363.38559,44.69531,-0.0218,35,105,11.9,11.9,95.525
SSB,SSB_2020-10-07_0_B,SSB,10/7/20,0,5394.55177,5068.98355,687.24809,685.44355,0.10556,2,363.38559,44.69531,-0.0218,35,105,11.9,11.9,95.525
SSB,SSB_2020-10-07_0_C,SSB,10/7/20,0,5210.72188,4909.53235,599.34878,593.11542,0.15512,2,363.38559,44.69531,-0.0218,35,105,11.9,11.9,95.525
SSB,SSB_2020-10-07_3_A,SSB,10/7/20,3,16095.34945,14731.44107,17351.85123,17725.65675,0,2,363.38559,44.69531,-0.0218,35,105,9.6,9.6,95.525
SSB,SSB_2020-10-07_3_B,SSB,10/7/20,3,15990.62568,14642.75112,17090.02737,17447.02268,0,2,363.38559,44.69531,-0.0218,35,105,9.6,9.6,95.525
SSB,SSB_2020-10-07_3_C,SSB,10/7/20,3,15669.39256,14345.94889,16915.75869,17267.67835,0,2,363.38559,44.69531,-0.0218,35,105,9.6,9.6,95.525
SSB,SSB_2020-10-07_5_A,SSB,10/7/20,5,16294.70158,14922.76227,23911.83263,24568.99906,0,2,363.38559,44.69531,-0.0218,35,105,5.6,5.6,95.525
SSB,SSB_2020-10-07_5_B,SSB,10/7/20,5,16234.33778,14862.10566,24210.49146,24875.00612,0,2,363.38559,44.69531,-0.0218,35,105,5.6,5.6,95.525
SSB,SSB_2020-10-07_5_C,SSB,10/7/20,5,10405.97063,9586.82378,14716.56848,14981.29622,0,2,363.38559,44.69531,-0.0218,35,105,5.6,5.6,95.525
SSB,SSB_2020-10-07_7_A,SSB,10/7/20,7,21650.3126,19796.30452,47394.22879,49001.02622,0,2,363.38559,44.69531,-0.0218,35,105,4.8,4.8,95.525
SSB,SSB_2020-10-07_7_B,SSB,10/7/20,7,21590.68803,19729.80534,45492.50014,47036.77906,0,2,363.38559,44.69531,-0.0218,35,105,4.8,4.8,95.525
SSB,SSB_2020-10-07_7_C,SSB,10/7/20,7,21832.78082,19957.39635,46249.98747,48013.18203,0,2,363.38559,44.69531,-0.0218,35,105,4.8,4.8,95.525
SSB,SSB_2020-10-30_0_A,SSB,10/30/20,0,7594.89038,7054.31588,3879.37946,3889.11693,0,2,348.13162,5.9538,-0.21156,35,105,5.2,5.2,96.565
SSB,SSB_2020-10-30_0_B,SSB,10/30/20,0,7551.98747,7022.40971,3787.21729,3797.83853,0,2,348.13162,5.9538,-0.21156,35,105,5.2,5.2,96.565
SSB,SSB_2020-10-30_0_C,SSB,10/30/20,0,7506.74118,6983.78947,3705.84699,3720.51265,0,2,348.13162,5.9538,-0.21156,35,105,5.2,5.2,96.565
SSB,SSB_2020-10-30_3_A,SSB,10/30/20,3,7799.98316,7242.87994,3394.44037,3406.70249,0,2,348.13162,5.9538,-0.21156,35,105,4.3,4.3,96.565
SSB,SSB_2020-10-30_3_B,SSB,10/30/20,3,7957.46426,7381.69486,3471.10634,3721.87126,0,2,348.13162,5.9538,-0.21156,35,105,4.3,4.3,96.565
SSB,SSB_2020-10-30_3_C,SSB,10/30/20,3,7890.14962,7311.74093,3905.88362,4135.559,0,2,348.13162,5.9538,-0.21156,35,105,4.3,4.3,96.565
SSB,SSB_2020-10-30_5_A,SSB,10/30/20,5,7784.86275,7220.75134,3861.37278,3885.84579,0,2,348.13162,5.9538,-0.21156,35,105,4.2,4.2,96.565
SSB,SSB_2020-10-30_5_B,SSB,10/30/20,5,7661.52829,7117.46473,3753.31125,3770.46151,0,2,348.13162,5.9538,-0.21156,35,105,4.2,4.2,96.565
SSB,SSB_2020-10-30_5_C,SSB,10/30/20,5,7821.72899,7260.20855,4029.10571,4043.83713,0,2,348.13162,5.9538,-0.21156,35,105,4.2,4.2,96.565
SSB,SSB_2020-10-30_7_A,SSB,10/30/20,7,7586.58172,7044.53751,3552.51598,3560.19292,0,2,348.13162,5.9538,-0.21156,35,105,4.2,4.2,96.565
SSB,SSB_2020-10-30_7_B,SSB,10/30/20,7,7698.45862,7149.59558,3804.83483,3812.07577,0,2,348.13162,5.9538,-0.21156,35,105,4.2,4.2,96.565
SSB,SSB_2020-10-30_7_C,SSB,10/30/20,7,7841.59729,7268.88829,3965.49534,3975.41183,0,2,348.13162,5.9538,-0.21156,35,105,4.2,4.2,96.565
SSB,TB_2020-10-30_0_A,TB,10/30/20,0,6030.01813,5643.8471,1638.89255,1639.89475,0,2,350.49536,18.02836,-0.24687,35,105,4.7,4.7,95.605
SSB,TB_2020-10-30_0_B,TB,10/30/20,0,5890.0702,5522.76993,1647.7436,1643.8613,0,2,350.49536,18.02836,-0.24687,35,105,4.7,4.7,95.605
SSB,TB_2020-10-30_0_C,TB,10/30/20,0,6147.67009,5755.56805,1706.19155,1701.38203,0,2,350.49536,18.02836,-0.24687,35,105,4.7,4.7,95.605
SSB,TB_2020-10-30_3_A,TB,10/30/20,3,4034.33914,3855.52902,1157.41419,1149.38845,0,2,350.49536,18.02836,-0.24687,35,105,4,4,95.605
SSB,TB_2020-10-30_3_B,TB,10/30/20,3,6247.33045,5833.05881,1798.68141,1795.27009,0,2,350.49536,18.02836,-0.24687,35,105,4,4,95.605
SSB,TB_2020-10-30_3_C,TB,10/30/20,3,6106.73161,5714.61566,1702.34091,1706.1274,0,2,350.49536,18.02836,-0.24687,35,105,4,4,95.605
SSB,TB_2020-10-30_5_A,TB,10/30/20,5,6455.6471,6018.79057,2387.27527,2382.96493,0,2,350.49536,18.02836,-0.24687,35,105,4,4,95.605
SSB,TB_2020-10-30_5_B,TB,10/30/20,5,6800.02841,6336.88199,3668.95835,3678.81555,0,2,350.49536,18.02836,-0.24687,35,105,4,4,95.605
SSB,TB_2020-10-30_5_C,TB,10/30/20,5,7158.15336,6660.08058,4139.40692,4154.12575,0,2,350.49536,18.02836,-0.24687,35,105,4,4,95.605
SSB,TB_2020-10-30_7_A,TB,10/30/20,7,14092.71399,12917.70377,18689.11468,19108.50229,0,2,350.49536,18.02836,-0.24687,35,105,4.1,4.1,95.605
SSB,TB_2020-10-30_7_B,TB,10/30/20,7,13673.04244,12526.15979,17015.53217,17361.57907,0,2,350.49536,18.02836,-0.24687,35,105,4.1,4.1,95.605
SSB,TB_2020-10-30_7_C,TB,10/30/20,7,13265.03156,12174.43137,16646.3219,16983.94058,0,2,350.49536,18.02836,-0.24687,35,105,4.1,4.1,95.605
SSB,SSB_2021-01-13_0_A,SSB,1/13/21,0,6479.31761,6050.58825,518.34555,510.41836,0,2,386.36574,11.07119,-0.15686,35,105,0.3,0.3,94.738
SSB,SSB_2021-01-13_0_B,SSB,1/13/21,0,7048.23592,6551.40605,671.08469,667.86442,0,2,386.36574,11.07119,-0.15686,35,105,0.3,0.3,94.738
SSB,SSB_2021-01-13_0_C,SSB,1/13/21,0,7335.70668,6822.41039,74.10623,56.24949,0,2,386.36574,11.07119,-0.15686,35,105,0.3,0.3,94.738
SSB,SSB_2021-01-13_3_A,SSB,1/13/21,3,7735.7773,7172.54734,1847.08624,1848.79897,0,2,386.36574,11.07119,-0.15686,35,105,3.6,3.6,94.738
SSB,SSB_2021-01-13_3_B,SSB,1/13/21,3,7884.34422,7320.30244,2106.61288,2110.35489,0,2,386.36574,11.07119,-0.15686,35,105,3.6,3.6,94.738
SSB,SSB_2021-01-13_3_C,SSB,1/13/21,3,7373.23303,6847.7065,1929.16532,1921.52443,0,2,386.36574,11.07119,-0.15686,35,105,3.6,3.6,94.738
SSB,SSB_2021-01-13_5_A,SSB,1/13/21,5,8148.43802,7551.85242,3775.63908,3791.39863,0,2,386.36574,11.07119,-0.15686,35,105,3.7,3.7,94.738
SSB,SSB_2021-01-13_5_B,SSB,1/13/21,5,8109.06309,7519.15112,3850.7847,3854.37222,0,2,386.36574,11.07119,-0.15686,35,105,3.7,3.7,94.738
SSB,SSB_2021-01-13_5_C,SSB,1/13/21,5,8329.52724,7716.67975,4065.54902,4078.93558,0,2,386.36574,11.07119,-0.15686,35,105,3.7,3.7,94.738
SSB,SSB_2021-01-13_7_A,SSB,1/13/21,7,9571.71892,8837.92741,7647.50192,7711.72402,0,2,386.36574,11.07119,-0.15686,35,105,4,4,94.738
SSB,SSB_2021-01-13_7_B,SSB,1/13/21,7,9306.35613,8591.94655,8236.24627,8316.6799,0,2,386.36574,11.07119,-0.15686,35,105,4,4,94.738
SSB,SSB_2021-01-13_7_C,SSB,1/13/21,7,9762.94639,9003.45316,10446.35559,10583.69519,0,2,386.36574,11.07119,-0.15686,35,105,4,4,94.738
SSB,TB_2021-01-14_0_A,TB,1/14/21,0,5654.96521,5294.93352,335.73964,324.99996,0,2,371.81449,26.41653,0.24163,35,105,1.8,1.8,94.232
SSB,TB_2021-01-14_0_B,TB,1/14/21,0,5474.3326,5140.73778,873.25195,863.22278,0,2,371.81449,26.41653,0.24163,35,105,1.8,1.8,94.232
SSB,TB_2021-01-14_0_C,TB,1/14/21,0,5295.81927,4990.89756,1044.1173,1058.57826,0,2,371.81449,26.41653,0.24163,35,105,1.8,1.8,94.232
SSB,TB_2021-01-14_3_A,TB,1/14/21,3,7425.31104,6893.59378,2005.41413,2004.81451,0,2,371.81449,26.41653,0.24163,35,105,4,4,94.232
SSB,TB_2021-01-14_3_B,TB,1/14/21,3,6991.3824,6512.04757,1085.03416,1083.59755,0,2,371.81449,26.41653,0.24163,35,105,4,4,94.232
SSB,TB_2021-01-14_3_C,TB,1/14/21,3,6870.60205,6396.33718,1084.3495,1082.205,0,2,371.81449,26.41653,0.24163,35,105,4,4,94.232
SSB,TB_2021-01-14_5_A,TB,1/14/21,5,8336.0622,7720.1284,4460.33469,4465.70645,0,2,371.81449,26.41653,0.24163,35,105,4.1,4.1,94.232
SSB,TB_2021-01-14_5_B,TB,1/14/21,5,8757.16223,8096.65074,6640.90463,6676.11327,0,2,371.81449,26.41653,0.24163,35,105,4.1,4.1,94.232
SSB,TB_2021-01-14_5_C,TB,1/14/21,5,7939.95704,7360.57509,3205.05793,3209.95158,0,2,371.81449,26.41653,0.24163,35,105,4.1,4.1,94.232
SSB,TB_2021-01-14_7_A,TB,1/14/21,7,15690.85356,14371.7163,28455.05252,29297.82373,0,2,371.81449,26.41653,0.24163,35,105,4.4,4.4,94.232
SSB,TB_2021-01-14_7_B,TB,1/14/21,7,14153.1906,12975.31803,25078.26953,25768.97547,0,2,371.81449,26.41653,0.24163,35,105,4.4,4.4,94.232
SSB,TB_2021-01-14_7_C,TB,1/14/21,7,13628.5698,12493.93793,25445.67508,26151.31964,0,2,371.81449,26.41653,0.24163,35,105,4.4,4.4,94.232
SSB,blank,blank,NA,NA,581.16346,708.03767,0.91769,0,1.36502,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,blank,blank,NA,NA,398.67772,532.96676,1.77225,0,1.41598,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,blank,blank,NA,NA,391.6762,527.78931,1.7942,0,1.53534,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,blank,blank,NA,NA,437.25086,578.59117,11.87734,-11.00931,0.11927,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,blank,blank,NA,NA,354.98334,500.11717,4.13971,0,0.20495,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,blank,blank,NA,NA,471.04205,614.97433,11.72464,-11.14621,0,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,blank,blank,NA,NA,381.72668,527.65645,3.38418,0,0.27108,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std1,std1,NA,NA,-74.03821,NA,1.74976,NA,0.6575,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std10,std10,NA,NA,-28.15177,129.8636,5005.41275,5008.40717,0,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std11,std11,NA,NA,55708.37131,51174.62513,23908.06083,24500.60022,0,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std12,std12,NA,NA,11326.52055,10389.66271,74.64564,56.66018,0,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std13,std13,NA,NA,20.86202,176.21731,15.24648,-5.36721,0.93471,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std15,std15,NA,NA,-31.85239,127.4766,6.30156,0,10.02069,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std16,std16,NA,NA,-63.23132,97.46053,3.22884,0,0.1656,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std2,std2,NA,NA,7.70434,164.60898,12.94445,-10.89197,0.70406,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std3,std3,NA,NA,-74.26064,0,96.90939,81.62828,0.91443,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std4,std4,NA,NA,163.97428,314.84818,1.68939,0,1.15869,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std5,std5,NA,NA,392.13499,526.5245,0,0,1.15887,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std6,std6,NA,NA,-72.7537,0,517.60536,511.42381,0.91332,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std7,std7,NA,NA,957.12133,1048.5218,1.09703,0,0.42668,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std8,std8,NA,NA,321.71678,464.45275,1155.9677,1148.10462,0.08851,NA,NA,NA,NA,60,940,0.2,0.2,103.991
SSB,std9,std9,NA,NA,4978.78862,4678.17821,2.6479,0,0.01477,NA,NA,NA,NA,60,940,0.2,0.2,103.991