"analysis_date"	"sample_id"	"lake"	"date"	"depth"	"replicate"	"parameter"	"value"
"402"	"1/17/21 6:36"	"SSB_2020-07-28_5_C"	"SSB"	2020-07-28	"5"	"C"	"N2O_ECD"	0
"403"	"1/17/21 7:21"	"SSB_2020-07-28_3_A"	"SSB"	2020-07-28	"3"	"A"	"CO2_TCD"	13234
"404"	"1/17/21 7:21"	"SSB_2020-07-28_3_A"	"SSB"	2020-07-28	"3"	"A"	"CH4_TCD"	12333
"405"	"1/17/21 7:21"	"SSB_2020-07-28_3_A"	"SSB"	2020-07-28	"3"	"A"	"N2O_ECD"	0
"406"	"1/17/21 7:36"	"SSB_2020-07-23_5_B"	"SSB"	2020-07-23	"5"	"B"	"CO2_TCD"	13024
"407"	"1/17/21 7:36"	"SSB_2020-07-23_5_B"	"SSB"	2020-07-23	"5"	"B"	"CH4_TCD"	14323
"408"	"1/17/21 7:36"	"SSB_2020-07-23_5_B"	"SSB"	2020-07-23	"5"	"B"	"N2O_ECD"	0
"409"	"1/17/21 7:52"	"SSB_2020-07-28_Air_2"	"SSB"	2020-07-28	"Air"	"2"	"CO2_FID"	380
"410"	"1/17/21 7:52"	"SSB_2020-07-28_Air_2"	"SSB"	2020-07-28	"Air"	"2"	"CH4_FID"	60
"411"	"1/17/21 7:52"	"SSB_2020-07-28_Air_2"	"SSB"	2020-07-28	"Air"	"2"	"N2O_ECD"	0
"412"	"1/17/21 8:52"	"SSB_2020-07-28_7_A"	"SSB"	2020-07-28	"7"	"A"	"CO2_TCD"	19572
"413"	"1/17/21 8:52"	"SSB_2020-07-28_7_A"	"SSB"	2020-07-28	"7"	"A"	"CH4_TCD"	42847
"414"	"1/17/21 8:52"	"SSB_2020-07-28_7_A"	"SSB"	2020-07-28	"7"	"A"	"N2O_ECD"	0
"415"	"1/17/21 9:07"	"SSB_2020-07-28_5_A"	"SSB"	2020-07-28	"5"	"A"	"CO2_TCD"	13677
"416"	"1/17/21 9:07"	"SSB_2020-07-28_5_A"	"SSB"	2020-07-28	"5"	"A"	"CH4_TCD"	15133
"417"	"1/17/21 9:07"	"SSB_2020-07-28_5_A"	"SSB"	2020-07-28	"5"	"A"	"N2O_ECD"	0
"418"	"1/17/21 9:22"	"TB_2020-08-04_0_B"	"TB"	2020-08-04	"0"	"B"	"CO2_TCD"	3905
"419"	"1/17/21 9:22"	"TB_2020-08-04_0_B"	"TB"	2020-08-04	"0"	"B"	"CH4_FID"	290
"420"	"1/17/21 9:22"	"TB_2020-08-04_0_B"	"TB"	2020-08-04	"0"	"B"	"N2O_ECD"	0
"421"	"1/17/21 9:37"	"SSB_2020-07-28_0_C"	"SSB"	2020-07-28	"0"	"C"	"CO2_TCD"	2760
"422"	"1/17/21 9:37"	"SSB_2020-07-28_0_C"	"SSB"	2020-07-28	"0"	"C"	"CH4_FID"	61
"423"	"1/17/21 9:37"	"SSB_2020-07-28_0_C"	"SSB"	2020-07-28	"0"	"C"	"N2O_ECD"	0
"424"	"1/17/21 9:52"	"SSB_2020-07-28_Air_1"	"SSB"	2020-07-28	"Air"	"1"	"CO2_FID"	853
"425"	"1/17/21 9:52"	"SSB_2020-07-28_Air_1"	"SSB"	2020-07-28	"Air"	"1"	"CH4_TCD"	1033
"426"	"1/17/21 9:52"	"SSB_2020-07-28_Air_1"	"SSB"	2020-07-28	"Air"	"1"	"N2O_ECD"	0
"427"	"1/17/21 10:07"	"SSB_2020-07-28_3_C"	"SSB"	2020-07-28	"3"	"C"	"CO2_TCD"	13165
"428"	"1/17/21 10:07"	"SSB_2020-07-28_3_C"	"SSB"	2020-07-28	"3"	"C"	"CH4_TCD"	11803
"429"	"1/17/21 10:07"	"SSB_2020-07-28_3_C"	"SSB"	2020-07-28	"3"	"C"	"N2O_ECD"	-1
"430"	"1/17/21 10:22"	"TB_2020-08-04_0_C"	"TB"	2020-08-04	"0"	"C"	"CO2_TCD"	3833
"431"	"1/17/21 10:22"	"TB_2020-08-04_0_C"	"TB"	2020-08-04	"0"	"C"	"CH4_FID"	212
"432"	"1/17/21 10:22"	"TB_2020-08-04_0_C"	"TB"	2020-08-04	"0"	"C"	"N2O_ECD"	0
"433"	"1/17/21 10:37"	"TB_2020-07-07_0_C"	"TB"	2020-07-07	"0"	"C"	"CO2_TCD"	1734
"434"	"1/17/21 10:37"	"TB_2020-07-07_0_C"	"TB"	2020-07-07	"0"	"C"	"CH4_FID"	59
"435"	"1/17/21 10:37"	"TB_2020-07-07_0_C"	"TB"	2020-07-07	"0"	"C"	"N2O_ECD"	0
"436"	"1/17/21 10:52"	"SSB_2020-07-11_3_C"	"SSB"	2020-07-11	"3"	"C"	"CO2_TCD"	12989
"437"	"1/17/21 10:52"	"SSB_2020-07-11_3_C"	"SSB"	2020-07-11	"3"	"C"	"CH4_TCD"	10826
"438"	"1/17/21 10:52"	"SSB_2020-07-11_3_C"	"SSB"	2020-07-11	"3"	"C"	"N2O_ECD"	0
"439"	"1/17/21 11:37"	"SSB_2020-06-18_Air_3"	"SSB"	2020-06-18	"Air"	"3"	"CO2_FID"	348
"440"	"1/17/21 11:37"	"SSB_2020-06-18_Air_3"	"SSB"	2020-06-18	"Air"	"3"	"CH4_FID"	7
"441"	"1/17/21 11:37"	"SSB_2020-06-18_Air_3"	"SSB"	2020-06-18	"Air"	"3"	"N2O_ECD"	0
"442"	"1/17/21 11:53"	"TB_2020-06-24_3_B"	"TB"	2020-06-24	"3"	"B"	"CO2_TCD"	9650
"443"	"1/17/21 11:53"	"TB_2020-06-24_3_B"	"TB"	2020-06-24	"3"	"B"	"CH4_TCD"	4589
"444"	"1/17/21 11:53"	"TB_2020-06-24_3_B"	"TB"	2020-06-24	"3"	"B"	"N2O_ECD"	0
"445"	"1/17/21 12:50"	"TB_2020-06-24_5_B"	"TB"	2020-06-24	"5"	"B"	"CO2_TCD"	10077
"446"	"1/17/21 12:50"	"TB_2020-06-24_5_B"	"TB"	2020-06-24	"5"	"B"	"CH4_TCD"	6004
"447"	"1/17/21 12:50"	"TB_2020-06-24_5_B"	"TB"	2020-06-24	"5"	"B"	"N2O_ECD"	0
"448"	"1/17/21 13:05"	"SSB_2020-06-25_5_A"	"SSB"	2020-06-25	"5"	"A"	"CO2_TCD"	11893
"449"	"1/17/21 13:05"	"SSB_2020-06-25_5_A"	"SSB"	2020-06-25	"5"	"A"	"CH4_TCD"	10777
"450"	"1/17/21 13:05"	"SSB_2020-06-25_5_A"	"SSB"	2020-06-25	"5"	"A"	"N2O_ECD"	0
"451"	"1/17/21 13:50"	"TB_2020-06-30_Air_3"	"TB"	2020-06-30	"Air"	"3"	"CO2_FID"	366
"452"	"1/17/21 13:50"	"TB_2020-06-30_Air_3"	"TB"	2020-06-30	"Air"	"3"	"CH4_FID"	8
"453"	"1/17/21 13:50"	"TB_2020-06-30_Air_3"	"TB"	2020-06-30	"Air"	"3"	"N2O_ECD"	0
"454"	"1/17/21 14:05"	"TB_2020-06-30_Air_2"	"TB"	2020-06-30	"Air"	"2"	"CO2_FID"	548
"455"	"1/17/21 14:05"	"TB_2020-06-30_Air_2"	"TB"	2020-06-30	"Air"	"2"	"CH4_FID"	210
"456"	"1/17/21 14:05"	"TB_2020-06-30_Air_2"	"TB"	2020-06-30	"Air"	"2"	"N2O_ECD"	0
"457"	"1/17/21 14:20"	"TB_2020-06-05_0_A"	"TB"	2020-06-05	"0"	"A"	"CO2_TCD"	1515
"458"	"1/17/21 14:20"	"TB_2020-06-05_0_A"	"TB"	2020-06-05	"0"	"A"	"CH4_FID"	20
"459"	"1/17/21 14:20"	"TB_2020-06-05_0_A"	"TB"	2020-06-05	"0"	"A"	"N2O_ECD"	0
"460"	"1/17/21 14:35"	"TB_2020-06-05_0_B"	"TB"	2020-06-05	"0"	"B"	"CO2_TCD"	1511
"461"	"1/17/21 14:35"	"TB_2020-06-05_0_B"	"TB"	2020-06-05	"0"	"B"	"CH4_FID"	23
"462"	"1/17/21 14:35"	"TB_2020-06-05_0_B"	"TB"	2020-06-05	"0"	"B"	"N2O_ECD"	0
"463"	"1/17/21 14:50"	"SSB_2020-06-18_Air_2"	"SSB"	2020-06-18	"Air"	"2"	"CO2_FID"	356
"464"	"1/17/21 14:50"	"SSB_2020-06-18_Air_2"	"SSB"	2020-06-18	"Air"	"2"	"CH4_FID"	3
"465"	"1/17/21 14:50"	"SSB_2020-06-18_Air_2"	"SSB"	2020-06-18	"Air"	"2"	"N2O_ECD"	0
"466"	"1/17/21 15:05"	"TB_2020-06-24_3_A"	"TB"	2020-06-24	"3"	"A"	"CO2_TCD"	9747
"467"	"1/17/21 15:05"	"TB_2020-06-24_3_A"	"TB"	2020-06-24	"3"	"A"	"CH4_TCD"	4685
"468"	"1/17/21 15:05"	"TB_2020-06-24_3_A"	"TB"	2020-06-24	"3"	"A"	"N2O_ECD"	0
"469"	"1/17/21 15:20"	"TB_2020-06-24_5_C"	"TB"	2020-06-24	"5"	"C"	"CO2_TCD"	9933
"470"	"1/17/21 15:20"	"TB_2020-06-24_5_C"	"TB"	2020-06-24	"5"	"C"	"CH4_TCD"	6026
"471"	"1/17/21 15:20"	"TB_2020-06-24_5_C"	"TB"	2020-06-24	"5"	"C"	"N2O_ECD"	0
"472"	"1/17/21 15:35"	"SSB_2020-06-25_0_C"	"SSB"	2020-06-25	"0"	"C"	"CO2_TCD"	2092
"473"	"1/17/21 15:35"	"SSB_2020-06-25_0_C"	"SSB"	2020-06-25	"0"	"C"	"CH4_FID"	61
"474"	"1/17/21 15:35"	"SSB_2020-06-25_0_C"	"SSB"	2020-06-25	"0"	"C"	"N2O_ECD"	0
"475"	"1/17/21 16:20"	"TB_2020-06-30_Air_1"	"TB"	2020-06-30	"Air"	"1"	"CO2_FID"	381
"476"	"1/17/21 16:20"	"TB_2020-06-30_Air_1"	"TB"	2020-06-30	"Air"	"1"	"CH4_FID"	4
"477"	"1/17/21 16:20"	"TB_2020-06-30_Air_1"	"TB"	2020-06-30	"Air"	"1"	"N2O_ECD"	0
"478"	"1/17/21 16:35"	"SSB_2020-07-02_Air_3"	"SSB"	2020-07-02	"Air"	"3"	"CO2_FID"	597
"479"	"1/17/21 16:35"	"SSB_2020-07-02_Air_3"	"SSB"	2020-07-02	"Air"	"3"	"CH4_FID"	463
"480"	"1/17/21 16:35"	"SSB_2020-07-02_Air_3"	"SSB"	2020-07-02	"Air"	"3"	"N2O_ECD"	0
"481"	"1/17/21 17:35"	"TB_2020-06-24_3_C"	"TB"	2020-06-24	"3"	"C"	"CO2_TCD"	9867
"482"	"1/17/21 17:35"	"TB_2020-06-24_3_C"	"TB"	2020-06-24	"3"	"C"	"CH4_TCD"	4833
"483"	"1/17/21 17:35"	"TB_2020-06-24_3_C"	"TB"	2020-06-24	"3"	"C"	"N2O_ECD"	0
"484"	"1/17/21 17:50"	"TB_2020-06-24_5_A"	"TB"	2020-06-24	"5"	"A"	"CO2_TCD"	10017
"485"	"1/17/21 17:50"	"TB_2020-06-24_5_A"	"TB"	2020-06-24	"5"	"A"	"CH4_TCD"	6085
"486"	"1/17/21 17:50"	"TB_2020-06-24_5_A"	"TB"	2020-06-24	"5"	"A"	"N2O_ECD"	0
"487"	"1/17/21 18:05"	"SSB_2020-06-25_3_C"	"SSB"	2020-06-25	"3"	"C"	"CO2_TCD"	11563
"488"	"1/17/21 18:05"	"SSB_2020-06-25_3_C"	"SSB"	2020-06-25	"3"	"C"	"CH4_TCD"	8306
"489"	"1/17/21 18:05"	"SSB_2020-06-25_3_C"	"SSB"	2020-06-25	"3"	"C"	"N2O_ECD"	0
"490"	"1/17/21 18:50"	"TB_2020-06-30_7_B"	"TB"	2020-06-30	"7"	"B"	"CO2_TCD"	15181
"491"	"1/17/21 18:50"	"TB_2020-06-30_7_B"	"TB"	2020-06-30	"7"	"B"	"CH4_TCD"	19337
"492"	"1/17/21 18:50"	"TB_2020-06-30_7_B"	"TB"	2020-06-30	"7"	"B"	"N2O_ECD"	0
"493"	"1/17/21 19:05"	"SSB_2020-07-02_Air_2"	"SSB"	2020-07-02	"Air"	"2"	"CO2_FID"	393
"494"	"1/17/21 19:05"	"SSB_2020-07-02_Air_2"	"SSB"	2020-07-02	"Air"	"2"	"CH4_FID"	56
"495"	"1/17/21 19:05"	"SSB_2020-07-02_Air_2"	"SSB"	2020-07-02	"Air"	"2"	"N2O_ECD"	0
"496"	"1/17/21 20:05"	"TB_2020-06-24_0_B"	"TB"	2020-06-24	"0"	"B"	"CO2_TCD"	2468
"497"	"1/17/21 20:05"	"TB_2020-06-24_0_B"	"TB"	2020-06-24	"0"	"B"	"CH4_FID"	49
"498"	"1/17/21 20:05"	"TB_2020-06-24_0_B"	"TB"	2020-06-24	"0"	"B"	"N2O_ECD"	0
"499"	"1/17/21 20:20"	"TB_2020-06-24_Air_2"	"TB"	2020-06-24	"Air"	"2"	"CO2_FID"	360
"500"	"1/17/21 20:20"	"TB_2020-06-24_Air_2"	"TB"	2020-06-24	"Air"	"2"	"CH4_FID"	4
"501"	"1/17/21 20:20"	"TB_2020-06-24_Air_2"	"TB"	2020-06-24	"Air"	"2"	"N2O_ECD"	0
"502"	"1/17/21 20:35"	"SSB_2020-06-25_3_A"	"SSB"	2020-06-25	"3"	"A"	"CO2_TCD"	11179
"503"	"1/17/21 20:35"	"SSB_2020-06-25_3_A"	"SSB"	2020-06-25	"3"	"A"	"CH4_TCD"	7417
"504"	"1/17/21 20:35"	"SSB_2020-06-25_3_A"	"SSB"	2020-06-25	"3"	"A"	"N2O_ECD"	-1
"505"	"1/17/21 21:20"	"TB_2020-06-30_7_A"	"TB"	2020-06-30	"7"	"A"	"CO2_TCD"	15583
"506"	"1/17/21 21:20"	"TB_2020-06-30_7_A"	"TB"	2020-06-30	"7"	"A"	"CH4_TCD"	22145
"507"	"1/17/21 21:20"	"TB_2020-06-30_7_A"	"TB"	2020-06-30	"7"	"A"	"N2O_ECD"	0
"508"	"1/17/21 21:35"	"SSB_2020-07-02_5_B"	"SSB"	2020-07-02	"5"	"B"	"CO2_TCD"	12892
"509"	"1/17/21 21:35"	"SSB_2020-07-02_5_B"	"SSB"	2020-07-02	"5"	"B"	"CH4_TCD"	12435
"510"	"1/17/21 21:35"	"SSB_2020-07-02_5_B"	"SSB"	2020-07-02	"5"	"B"	"N2O_ECD"	0
"511"	"1/17/21 22:35"	"TB_2020-06-24_0_C"	"TB"	2020-06-24	"0"	"C"	"CO2_TCD"	2467
"512"	"1/17/21 22:35"	"TB_2020-06-24_0_C"	"TB"	2020-06-24	"0"	"C"	"CH4_FID"	51
"513"	"1/17/21 22:35"	"TB_2020-06-24_0_C"	"TB"	2020-06-24	"0"	"C"	"N2O_ECD"	0
"514"	"1/17/21 22:50"	"TB_2020-06-24_Air_1"	"TB"	2020-06-24	"Air"	"1"	"CO2_FID"	365
"515"	"1/17/21 22:50"	"TB_2020-06-24_Air_1"	"TB"	2020-06-24	"Air"	"1"	"CH4_FID"	6
"516"	"1/17/21 22:50"	"TB_2020-06-24_Air_1"	"TB"	2020-06-24	"Air"	"1"	"N2O_ECD"	0
"517"	"1/17/21 23:05"	"SSB_2020-06-25_7_C"	"SSB"	2020-06-25	"7"	"C"	"CO2_TCD"	18073
"518"	"1/17/21 23:05"	"SSB_2020-06-25_7_C"	"SSB"	2020-06-25	"7"	"C"	"CH4_TCD"	39962
"519"	"1/17/21 23:05"	"SSB_2020-06-25_7_C"	"SSB"	2020-06-25	"7"	"C"	"N2O_ECD"	0
"520"	"1/17/21 23:50"	"TB_2020-06-30_7_C"	"TB"	2020-06-30	"7"	"C"	"CO2_TCD"	15234
"521"	"1/17/21 23:50"	"TB_2020-06-30_7_C"	"TB"	2020-06-30	"7"	"C"	"CH4_TCD"	19360
"522"	"1/17/21 23:50"	"TB_2020-06-30_7_C"	"TB"	2020-06-30	"7"	"C"	"N2O_ECD"	0
"523"	"1/18/21 0:05"	"SSB_2020-07-02_7_B"	"SSB"	2020-07-02	"7"	"B"	"CO2_TCD"	18578
"524"	"1/18/21 0:05"	"SSB_2020-07-02_7_B"	"SSB"	2020-07-02	"7"	"B"	"CH4_TCD"	36314
"525"	"1/18/21 0:05"	"SSB_2020-07-02_7_B"	"SSB"	2020-07-02	"7"	"B"	"N2O_ECD"	0
"526"	"1/18/21 0:20"	"SSB_2020-07-02_0_B"	"SSB"	2020-07-02	"0"	"B"	"CO2_TCD"	1794
"527"	"1/18/21 0:20"	"SSB_2020-07-02_0_B"	"SSB"	2020-07-02	"0"	"B"	"CH4_FID"	179
"528"	"1/18/21 0:20"	"SSB_2020-07-02_0_B"	"SSB"	2020-07-02	"0"	"B"	"N2O_ECD"	0
"529"	"1/18/21 1:05"	"TB_2020-06-24_0_A"	"TB"	2020-06-24	"0"	"A"	"CO2_TCD"	2512
"530"	"1/18/21 1:05"	"TB_2020-06-24_0_A"	"TB"	2020-06-24	"0"	"A"	"CH4_FID"	55
"531"	"1/18/21 1:05"	"TB_2020-06-24_0_A"	"TB"	2020-06-24	"0"	"A"	"N2O_ECD"	0
"532"	"1/18/21 1:20"	"TB_2020-06-24_Air_3"	"TB"	2020-06-24	"Air"	"3"	"CO2_FID"	530
"533"	"1/18/21 1:20"	"TB_2020-06-24_Air_3"	"TB"	2020-06-24	"Air"	"3"	"CH4_FID"	216
"534"	"1/18/21 1:20"	"TB_2020-06-24_Air_3"	"TB"	2020-06-24	"Air"	"3"	"N2O_ECD"	0
"535"	"1/18/21 1:35"	"SSB_2020-06-25_7_A"	"SSB"	2020-06-25	"7"	"A"	"CO2_TCD"	18094
"536"	"1/18/21 1:35"	"SSB_2020-06-25_7_A"	"SSB"	2020-06-25	"7"	"A"	"CH4_TCD"	40110
"537"	"1/18/21 1:35"	"SSB_2020-06-25_7_A"	"SSB"	2020-06-25	"7"	"A"	"N2O_ECD"	-1
"538"	"1/18/21 2:20"	"TB_2020-06-30_5_C"	"TB"	2020-06-30	"5"	"C"	"CO2_TCD"	10794
"539"	"1/18/21 2:20"	"TB_2020-06-30_5_C"	"TB"	2020-06-30	"5"	"C"	"CH4_TCD"	6275
"540"	"1/18/21 2:20"	"TB_2020-06-30_5_C"	"TB"	2020-06-30	"5"	"C"	"N2O_ECD"	0
"541"	"1/18/21 2:35"	"SSB_2020-07-02_3_A"	"SSB"	2020-07-02	"3"	"A"	"CO2_TCD"	13076
"542"	"1/18/21 2:35"	"SSB_2020-07-02_3_A"	"SSB"	2020-07-02	"3"	"A"	"CH4_TCD"	11661
"543"	"1/18/21 2:35"	"SSB_2020-07-02_3_A"	"SSB"	2020-07-02	"3"	"A"	"N2O_ECD"	-1
"544"	"1/18/21 2:50"	"SSB_2020-07-02_5_C"	"SSB"	2020-07-02	"5"	"C"	"CO2_TCD"	13204
"545"	"1/18/21 2:50"	"SSB_2020-07-02_5_C"	"SSB"	2020-07-02	"5"	"C"	"CH4_TCD"	12955
"546"	"1/18/21 2:50"	"SSB_2020-07-02_5_C"	"SSB"	2020-07-02	"5"	"C"	"N2O_ECD"	0
"547"	"1/18/21 3:51"	"TB_2020-06-24_7_B"	"TB"	2020-06-24	"7"	"B"	"CO2_TCD"	14566
"548"	"1/18/21 3:51"	"TB_2020-06-24_7_B"	"TB"	2020-06-24	"7"	"B"	"CH4_TCD"	21517
"549"	"1/18/21 3:51"	"TB_2020-06-24_7_B"	"TB"	2020-06-24	"7"	"B"	"N2O_ECD"	0
"550"	"1/18/21 4:06"	"SSB_2020-06-25_5_C"	"SSB"	2020-06-25	"5"	"C"	"CO2_TCD"	11708
"551"	"1/18/21 4:06"	"SSB_2020-06-25_5_C"	"SSB"	2020-06-25	"5"	"C"	"CH4_TCD"	11031
"552"	"1/18/21 4:06"	"SSB_2020-06-25_5_C"	"SSB"	2020-06-25	"5"	"C"	"N2O_ECD"	0
"553"	"1/18/21 4:21"	"SSB_2020-06-25_0_B"	"SSB"	2020-06-25	"0"	"B"	"CO2_TCD"	2408
"554"	"1/18/21 4:21"	"SSB_2020-06-25_0_B"	"SSB"	2020-06-25	"0"	"B"	"CH4_FID"	93
"555"	"1/18/21 4:21"	"SSB_2020-06-25_0_B"	"SSB"	2020-06-25	"0"	"B"	"N2O_ECD"	0
"556"	"1/18/21 4:36"	"TB_2020-06-30_0_B"	"TB"	2020-06-30	"0"	"B"	"CO2_TCD"	1431
"557"	"1/18/21 4:36"	"TB_2020-06-30_0_B"	"TB"	2020-06-30	"0"	"B"	"CH4_FID"	43
"558"	"1/18/21 4:36"	"TB_2020-06-30_0_B"	"TB"	2020-06-30	"0"	"B"	"N2O_ECD"	0
"559"	"1/18/21 4:51"	"TB_2020-06-30_5_B"	"TB"	2020-06-30	"5"	"B"	"CO2_TCD"	10011
"560"	"1/18/21 4:51"	"TB_2020-06-30_5_B"	"TB"	2020-06-30	"5"	"B"	"CH4_TCD"	6298
"561"	"1/18/21 4:51"	"TB_2020-06-30_5_B"	"TB"	2020-06-30	"5"	"B"	"N2O_ECD"	-1
"562"	"1/18/21 5:06"	"SSB_2020-07-02_5_A"	"SSB"	2020-07-02	"5"	"A"	"CO2_TCD"	12976
"563"	"1/18/21 5:06"	"SSB_2020-07-02_5_A"	"SSB"	2020-07-02	"5"	"A"	"CH4_TCD"	12306
"564"	"1/18/21 5:06"	"SSB_2020-07-02_5_A"	"SSB"	2020-07-02	"5"	"A"	"N2O_ECD"	-1
"565"	"1/18/21 5:21"	"SSB_2020-07-02_3_C"	"SSB"	2020-07-02	"3"	"C"	"CO2_TCD"	13040
"566"	"1/18/21 5:21"	"SSB_2020-07-02_3_C"	"SSB"	2020-07-02	"3"	"C"	"CH4_TCD"	11044
"567"	"1/18/21 5:21"	"SSB_2020-07-02_3_C"	"SSB"	2020-07-02	"3"	"C"	"N2O_ECD"	-1
"568"	"1/18/21 6:21"	"TB_2020-06-24_7_A"	"TB"	2020-06-24	"7"	"A"	"CO2_TCD"	14523
"569"	"1/18/21 6:21"	"TB_2020-06-24_7_A"	"TB"	2020-06-24	"7"	"A"	"CH4_TCD"	20430
"570"	"1/18/21 6:21"	"TB_2020-06-24_7_A"	"TB"	2020-06-24	"7"	"A"	"N2O_ECD"	-1
"571"	"1/18/21 6:36"	"SSB_2020-06-25_7_B"	"SSB"	2020-06-25	"7"	"B"	"CO2_TCD"	18125
"572"	"1/18/21 6:36"	"SSB_2020-06-25_7_B"	"SSB"	2020-06-25	"7"	"B"	"CH4_TCD"	37168
"573"	"1/18/21 6:36"	"SSB_2020-06-25_7_B"	"SSB"	2020-06-25	"7"	"B"	"N2O_ECD"	-1
"574"	"1/18/21 6:51"	"SSB_2020-06-25_0_A"	"SSB"	2020-06-25	"0"	"A"	"CO2_TCD"	2390
"575"	"1/18/21 6:51"	"SSB_2020-06-25_0_A"	"SSB"	2020-06-25	"0"	"A"	"CH4_FID"	215
"576"	"1/18/21 6:51"	"SSB_2020-06-25_0_A"	"SSB"	2020-06-25	"0"	"A"	"N2O_ECD"	0
"577"	"1/18/21 7:06"	"TB_2020-06-30_0_A"	"TB"	2020-06-30	"0"	"A"	"CO2_TCD"	1393
"578"	"1/18/21 7:06"	"TB_2020-06-30_0_A"	"TB"	2020-06-30	"0"	"A"	"CH4_FID"	50
"579"	"1/18/21 7:06"	"TB_2020-06-30_0_A"	"TB"	2020-06-30	"0"	"A"	"N2O_ECD"	0
"580"	"1/18/21 7:21"	"TB_2020-06-30_5_A"	"TB"	2020-06-30	"5"	"A"	"CO2_TCD"	10248
"581"	"1/18/21 7:21"	"TB_2020-06-30_5_A"	"TB"	2020-06-30	"5"	"A"	"CH4_TCD"	6013
"582"	"1/18/21 7:21"	"TB_2020-06-30_5_A"	"TB"	2020-06-30	"5"	"A"	"N2O_ECD"	-1
"583"	"1/18/21 7:36"	"SSB_2020-07-02_Air_1"	"SSB"	2020-07-02	"Air"	"1"	"CO2_FID"	373
"584"	"1/18/21 7:36"	"SSB_2020-07-02_Air_1"	"SSB"	2020-07-02	"Air"	"1"	"CH4_FID"	23
"585"	"1/18/21 7:36"	"SSB_2020-07-02_Air_1"	"SSB"	2020-07-02	"Air"	"1"	"N2O_ECD"	0
"586"	"1/18/21 7:51"	"SSB_2020-07-02_3_B"	"SSB"	2020-07-02	"3"	"B"	"CO2_TCD"	12990
"587"	"1/18/21 7:51"	"SSB_2020-07-02_3_B"	"SSB"	2020-07-02	"3"	"B"	"CH4_TCD"	10591
"588"	"1/18/21 7:51"	"SSB_2020-07-02_3_B"	"SSB"	2020-07-02	"3"	"B"	"N2O_ECD"	0
"589"	"1/18/21 8:51"	"TB_2020-06-24_7_C"	"TB"	2020-06-24	"7"	"C"	"CO2_TCD"	14505
"590"	"1/18/21 8:51"	"TB_2020-06-24_7_C"	"TB"	2020-06-24	"7"	"C"	"CH4_TCD"	19807
"591"	"1/18/21 8:51"	"TB_2020-06-24_7_C"	"TB"	2020-06-24	"7"	"C"	"N2O_ECD"	-1
"592"	"1/18/21 9:06"	"SSB_2020-06-25_Air_1"	"SSB"	2020-06-25	"Air"	"1"	"CO2_FID"	370
"593"	"1/18/21 9:06"	"SSB_2020-06-25_Air_1"	"SSB"	2020-06-25	"Air"	"1"	"CH4_FID"	51
"594"	"1/18/21 9:06"	"SSB_2020-06-25_Air_1"	"SSB"	2020-06-25	"Air"	"1"	"N2O_ECD"	0
"595"	"1/18/21 9:21"	"SSB_2020-06-25_3_B"	"SSB"	2020-06-25	"3"	"B"	"CO2_TCD"	11324
"596"	"1/18/21 9:21"	"SSB_2020-06-25_3_B"	"SSB"	2020-06-25	"3"	"B"	"CH4_TCD"	7878
"597"	"1/18/21 9:21"	"SSB_2020-06-25_3_B"	"SSB"	2020-06-25	"3"	"B"	"N2O_ECD"	-1
"598"	"1/18/21 9:36"	"TB_2020-06-30_0_C"	"TB"	2020-06-30	"0"	"C"	"CO2_TCD"	1420
"599"	"1/18/21 9:36"	"TB_2020-06-30_0_C"	"TB"	2020-06-30	"0"	"C"	"CH4_FID"	51
"600"	"1/18/21 9:36"	"TB_2020-06-30_0_C"	"TB"	2020-06-30	"0"	"C"	"N2O_ECD"	0
"601"	"1/18/21 9:51"	"TB_2020-06-30_3_C"	"TB"	2020-06-30	"3"	"C"	"CO2_TCD"	10981
"602"	"1/18/21 9:51"	"TB_2020-06-30_3_C"	"TB"	2020-06-30	"3"	"C"	"CH4_TCD"	5269
