"analysis_date"	"sample_id"	"lake"	"date"	"depth"	"replicate"	"parameter"	"value"
"603"	"1/18/21 9:51"	"TB_2020-06-30_3_C"	"TB"	2020-06-30	"3"	"C"	"N2O_ECD"	-1
"604"	"1/18/21 10:06"	"SSB_2020-07-02_0_A"	"SSB"	2020-07-02	"0"	"A"	"CO2_TCD"	1744
"605"	"1/18/21 10:06"	"SSB_2020-07-02_0_A"	"SSB"	2020-07-02	"0"	"A"	"CH4_FID"	39
"606"	"1/18/21 10:06"	"SSB_2020-07-02_0_A"	"SSB"	2020-07-02	"0"	"A"	"N2O_ECD"	0
"607"	"1/18/21 10:21"	"SSB_2020-07-02_0_C"	"SSB"	2020-07-02	"0"	"C"	"CO2_TCD"	1782
"608"	"1/18/21 10:21"	"SSB_2020-07-02_0_C"	"SSB"	2020-07-02	"0"	"C"	"CH4_FID"	84
"609"	"1/18/21 10:21"	"SSB_2020-07-02_0_C"	"SSB"	2020-07-02	"0"	"C"	"N2O_ECD"	0
"610"	"1/18/21 11:21"	"SSB_2020-06-25_Air_3"	"SSB"	2020-06-25	"Air"	"3"	"CO2_FID"	587
"611"	"1/18/21 11:21"	"SSB_2020-06-25_Air_3"	"SSB"	2020-06-25	"Air"	"3"	"CH4_FID"	469
"612"	"1/18/21 11:21"	"SSB_2020-06-25_Air_3"	"SSB"	2020-06-25	"Air"	"3"	"N2O_ECD"	0
"613"	"1/18/21 11:36"	"SSB_2020-06-25_5_B"	"SSB"	2020-06-25	"5"	"B"	"CO2_TCD"	11020
"614"	"1/18/21 11:36"	"SSB_2020-06-25_5_B"	"SSB"	2020-06-25	"5"	"B"	"CH4_TCD"	11316
"615"	"1/18/21 11:36"	"SSB_2020-06-25_5_B"	"SSB"	2020-06-25	"5"	"B"	"N2O_ECD"	-1
"616"	"1/18/21 11:51"	"SSB_2020-06-25_Air_2"	"SSB"	2020-06-25	"Air"	"2"	"CO2_FID"	362
"617"	"1/18/21 11:51"	"SSB_2020-06-25_Air_2"	"SSB"	2020-06-25	"Air"	"2"	"CH4_FID"	34
"618"	"1/18/21 11:51"	"SSB_2020-06-25_Air_2"	"SSB"	2020-06-25	"Air"	"2"	"N2O_ECD"	0
"619"	"1/18/21 12:06"	"TB_2020-06-30_3_A"	"TB"	2020-06-30	"3"	"A"	"CO2_TCD"	10796
"620"	"1/18/21 12:06"	"TB_2020-06-30_3_A"	"TB"	2020-06-30	"3"	"A"	"CH4_TCD"	5103
"621"	"1/18/21 12:06"	"TB_2020-06-30_3_A"	"TB"	2020-06-30	"3"	"A"	"N2O_ECD"	-1
"622"	"1/18/21 12:21"	"TB_2020-06-30_3_B"	"TB"	2020-06-30	"3"	"B"	"CO2_TCD"	10899
"623"	"1/18/21 12:21"	"TB_2020-06-30_3_B"	"TB"	2020-06-30	"3"	"B"	"CH4_TCD"	5333
"624"	"1/18/21 12:21"	"TB_2020-06-30_3_B"	"TB"	2020-06-30	"3"	"B"	"N2O_ECD"	-1
"625"	"1/18/21 12:36"	"SSB_2020-07-02_7_C"	"SSB"	2020-07-02	"7"	"C"	"CO2_TCD"	16336
"626"	"1/18/21 12:36"	"SSB_2020-07-02_7_C"	"SSB"	2020-07-02	"7"	"C"	"CH4_TCD"	33898
"627"	"1/18/21 12:36"	"SSB_2020-07-02_7_C"	"SSB"	2020-07-02	"7"	"C"	"N2O_ECD"	-1
"628"	"1/18/21 12:51"	"SSB_2020-07-02_7_A"	"SSB"	2020-07-02	"7"	"A"	"CO2_TCD"	18730
"629"	"1/18/21 12:51"	"SSB_2020-07-02_7_A"	"SSB"	2020-07-02	"7"	"A"	"CH4_TCD"	36889
"630"	"1/18/21 12:51"	"SSB_2020-07-02_7_A"	"SSB"	2020-07-02	"7"	"A"	"N2O_ECD"	-1
"631"	"1/18/21 15:12"	"TB_2020-06-18_Air_3"	"TB"	2020-06-18	"Air"	"3"	"CO2_FID"	356
"632"	"1/18/21 15:12"	"TB_2020-06-18_Air_3"	"TB"	2020-06-18	"Air"	"3"	"CH4_FID"	4
"633"	"1/18/21 15:12"	"TB_2020-06-18_Air_3"	"TB"	2020-06-18	"Air"	"3"	"N2O_ECD"	-1
"634"	"1/18/21 15:27"	"SSB_2020-06-18_Air_1"	"SSB"	2020-06-18	"Air"	"1"	"CO2_FID"	435
"635"	"1/18/21 15:27"	"SSB_2020-06-18_Air_1"	"SSB"	2020-06-18	"Air"	"1"	"CH4_FID"	107
"636"	"1/18/21 15:27"	"SSB_2020-06-18_Air_1"	"SSB"	2020-06-18	"Air"	"1"	"N2O_ECD"	0
"637"	"1/18/21 15:42"	"TB_2020-06-11_Air_2"	"TB"	2020-06-11	"Air"	"2"	"CO2_FID"	351
"638"	"1/18/21 15:42"	"TB_2020-06-11_Air_2"	"TB"	2020-06-11	"Air"	"2"	"CH4_FID"	3
"639"	"1/18/21 15:42"	"TB_2020-06-11_Air_2"	"TB"	2020-06-11	"Air"	"2"	"N2O_ECD"	0
"640"	"1/18/21 15:57"	"TB_2020-06-05_7_A"	"TB"	2020-06-05	"7"	"A"	"CO2_TCD"	13277
"641"	"1/18/21 15:57"	"TB_2020-06-05_7_A"	"TB"	2020-06-05	"7"	"A"	"CH4_TCD"	14946
"642"	"1/18/21 15:57"	"TB_2020-06-05_7_A"	"TB"	2020-06-05	"7"	"A"	"N2O_ECD"	-1
"643"	"1/18/21 16:13"	"TB_2020-06-05_7_C"	"TB"	2020-06-05	"7"	"C"	"CO2_TCD"	13237
"644"	"1/18/21 16:13"	"TB_2020-06-05_7_C"	"TB"	2020-06-05	"7"	"C"	"CH4_TCD"	13608
"645"	"1/18/21 16:13"	"TB_2020-06-05_7_C"	"TB"	2020-06-05	"7"	"C"	"N2O_ECD"	-1
"646"	"1/18/21 17:43"	"TB_2020-06-18_Air_2"	"TB"	2020-06-18	"Air"	"2"	"CO2_FID"	362
"647"	"1/18/21 17:43"	"TB_2020-06-18_Air_2"	"TB"	2020-06-18	"Air"	"2"	"CH4_FID"	7
"648"	"1/18/21 17:43"	"TB_2020-06-18_Air_2"	"TB"	2020-06-18	"Air"	"2"	"N2O_ECD"	0
"649"	"1/18/21 17:58"	"SSB_2020-06-18_5_C"	"SSB"	2020-06-18	"5"	"C"	"CO2_TCD"	12702
"650"	"1/18/21 17:58"	"SSB_2020-06-18_5_C"	"SSB"	2020-06-18	"5"	"C"	"CH4_TCD"	13484
"651"	"1/18/21 17:58"	"SSB_2020-06-18_5_C"	"SSB"	2020-06-18	"5"	"C"	"N2O_ECD"	-1
"652"	"1/18/21 18:13"	"TB_2020-06-11_Air_1"	"TB"	2020-06-11	"Air"	"1"	"CO2_FID"	411
"653"	"1/18/21 18:13"	"TB_2020-06-11_Air_1"	"TB"	2020-06-11	"Air"	"1"	"CH4_FID"	36
"654"	"1/18/21 18:13"	"TB_2020-06-11_Air_1"	"TB"	2020-06-11	"Air"	"1"	"N2O_ECD"	0
"655"	"1/18/21 18:28"	"TB_2020-06-05_7_B"	"TB"	2020-06-05	"7"	"B"	"CO2_TCD"	13233
"656"	"1/18/21 18:28"	"TB_2020-06-05_7_B"	"TB"	2020-06-05	"7"	"B"	"CH4_TCD"	14305
"657"	"1/18/21 18:28"	"TB_2020-06-05_7_B"	"TB"	2020-06-05	"7"	"B"	"N2O_ECD"	-1
"658"	"1/18/21 18:43"	"TB_2020-06-05_5_B"	"TB"	2020-06-05	"5"	"B"	"CO2_TCD"	9914
"659"	"1/18/21 18:43"	"TB_2020-06-05_5_B"	"TB"	2020-06-05	"5"	"B"	"CH4_TCD"	6821
"660"	"1/18/21 18:43"	"TB_2020-06-05_5_B"	"TB"	2020-06-05	"5"	"B"	"N2O_ECD"	-1
"661"	"1/18/21 20:13"	"TB_2020-06-18_Air_1"	"TB"	2020-06-18	"Air"	"1"	"CO2_FID"	569
"662"	"1/18/21 20:13"	"TB_2020-06-18_Air_1"	"TB"	2020-06-18	"Air"	"1"	"CH4_FID"	235
"663"	"1/18/21 20:13"	"TB_2020-06-18_Air_1"	"TB"	2020-06-18	"Air"	"1"	"N2O_ECD"	0
"664"	"1/18/21 20:28"	"SSB_2020-06-18_5_B"	"SSB"	2020-06-18	"5"	"B"	"CO2_TCD"	12484
"665"	"1/18/21 20:28"	"SSB_2020-06-18_5_B"	"SSB"	2020-06-18	"5"	"B"	"CH4_TCD"	12815
"666"	"1/18/21 20:28"	"SSB_2020-06-18_5_B"	"SSB"	2020-06-18	"5"	"B"	"N2O_ECD"	-1
"667"	"1/18/21 20:43"	"TB_2020-06-11_Air_3"	"TB"	2020-06-11	"Air"	"3"	"CO2_FID"	590
"668"	"1/18/21 20:43"	"TB_2020-06-11_Air_3"	"TB"	2020-06-11	"Air"	"3"	"CH4_FID"	227
"669"	"1/18/21 20:43"	"TB_2020-06-11_Air_3"	"TB"	2020-06-11	"Air"	"3"	"N2O_ECD"	0
"670"	"1/18/21 21:13"	"TB_2020-06-05_5_A"	"TB"	2020-06-05	"5"	"A"	"CO2_TCD"	9852
"671"	"1/18/21 21:13"	"TB_2020-06-05_5_A"	"TB"	2020-06-05	"5"	"A"	"CH4_TCD"	6518
"672"	"1/18/21 21:13"	"TB_2020-06-05_5_A"	"TB"	2020-06-05	"5"	"A"	"N2O_ECD"	-1
"673"	"1/18/21 22:43"	"TB_2020-06-18_7_C"	"TB"	2020-06-18	"7"	"C"	"CO2_TCD"	14321
"674"	"1/18/21 22:43"	"TB_2020-06-18_7_C"	"TB"	2020-06-18	"7"	"C"	"CH4_TCD"	17494
"675"	"1/18/21 22:43"	"TB_2020-06-18_7_C"	"TB"	2020-06-18	"7"	"C"	"N2O_ECD"	-1
"676"	"1/18/21 22:58"	"SSB_2020-06-18_5_A"	"SSB"	2020-06-18	"5"	"A"	"CO2_TCD"	13126
"677"	"1/18/21 22:58"	"SSB_2020-06-18_5_A"	"SSB"	2020-06-18	"5"	"A"	"CH4_TCD"	15433
"678"	"1/18/21 22:58"	"SSB_2020-06-18_5_A"	"SSB"	2020-06-18	"5"	"A"	"N2O_ECD"	-1
"679"	"1/18/21 23:13"	"TB_2020-06-11_7_B"	"TB"	2020-06-11	"7"	"B"	"CO2_TCD"	11732
"680"	"1/18/21 23:13"	"TB_2020-06-11_7_B"	"TB"	2020-06-11	"7"	"B"	"CH4_TCD"	13080
"681"	"1/18/21 23:13"	"TB_2020-06-11_7_B"	"TB"	2020-06-11	"7"	"B"	"N2O_ECD"	-1
"682"	"1/18/21 23:43"	"TB_2020-06-05_5_C"	"TB"	2020-06-05	"5"	"C"	"CO2_TCD"	9826
"683"	"1/18/21 23:43"	"TB_2020-06-05_5_C"	"TB"	2020-06-05	"5"	"C"	"CH4_TCD"	6497
"684"	"1/18/21 23:43"	"TB_2020-06-05_5_C"	"TB"	2020-06-05	"5"	"C"	"N2O_ECD"	-1
"685"	"1/19/21 1:13"	"TB_2020-06-18_7_B"	"TB"	2020-06-18	"7"	"B"	"CO2_TCD"	14399
"686"	"1/19/21 1:13"	"TB_2020-06-18_7_B"	"TB"	2020-06-18	"7"	"B"	"CH4_TCD"	16787
"687"	"1/19/21 1:13"	"TB_2020-06-18_7_B"	"TB"	2020-06-18	"7"	"B"	"N2O_ECD"	-1
"688"	"1/19/21 1:29"	"SSB_2020-06-18_3_C"	"SSB"	2020-06-18	"3"	"C"	"CO2_TCD"	11937
"689"	"1/19/21 1:29"	"SSB_2020-06-18_3_C"	"SSB"	2020-06-18	"3"	"C"	"CH4_TCD"	8616
"690"	"1/19/21 1:29"	"SSB_2020-06-18_3_C"	"SSB"	2020-06-18	"3"	"C"	"N2O_ECD"	-1
"691"	"1/19/21 1:44"	"TB_2020-06-11_7_C"	"TB"	2020-06-11	"7"	"C"	"CO2_TCD"	11899
"692"	"1/19/21 1:44"	"TB_2020-06-11_7_C"	"TB"	2020-06-11	"7"	"C"	"CH4_TCD"	13669
"693"	"1/19/21 1:44"	"TB_2020-06-11_7_C"	"TB"	2020-06-11	"7"	"C"	"N2O_ECD"	-1
"694"	"1/19/21 2:14"	"TB_2020-06-05_3_B"	"TB"	2020-06-05	"3"	"B"	"CO2_TCD"	9459
"695"	"1/19/21 2:14"	"TB_2020-06-05_3_B"	"TB"	2020-06-05	"3"	"B"	"CH4_TCD"	4689
"696"	"1/19/21 2:14"	"TB_2020-06-05_3_B"	"TB"	2020-06-05	"3"	"B"	"N2O_ECD"	0
"697"	"1/19/21 3:29"	"TB_2020-06-18_0_C"	"TB"	2020-06-18	"0"	"C"	"CO2_TCD"	1499
"698"	"1/19/21 3:29"	"TB_2020-06-18_0_C"	"TB"	2020-06-18	"0"	"C"	"CH4_FID"	21
"699"	"1/19/21 3:29"	"TB_2020-06-18_0_C"	"TB"	2020-06-18	"0"	"C"	"N2O_ECD"	0
"700"	"1/19/21 3:44"	"TB_2020-06-18_7_A"	"TB"	2020-06-18	"7"	"A"	"CO2_TCD"	14143
"701"	"1/19/21 3:44"	"TB_2020-06-18_7_A"	"TB"	2020-06-18	"7"	"A"	"CH4_TCD"	17333
"702"	"1/19/21 3:44"	"TB_2020-06-18_7_A"	"TB"	2020-06-18	"7"	"A"	"N2O_ECD"	-1
"703"	"1/19/21 3:59"	"SSB_2020-06-18_3_B"	"SSB"	2020-06-18	"3"	"B"	"CO2_TCD"	11850
"704"	"1/19/21 3:59"	"SSB_2020-06-18_3_B"	"SSB"	2020-06-18	"3"	"B"	"CH4_TCD"	8026
"705"	"1/19/21 3:59"	"SSB_2020-06-18_3_B"	"SSB"	2020-06-18	"3"	"B"	"N2O_ECD"	-1
"706"	"1/19/21 4:14"	"TB_2020-06-11_7_A"	"TB"	2020-06-11	"7"	"A"	"CO2_TCD"	11989
"707"	"1/19/21 4:14"	"TB_2020-06-11_7_A"	"TB"	2020-06-11	"7"	"A"	"CH4_TCD"	13461
"708"	"1/19/21 4:14"	"TB_2020-06-11_7_A"	"TB"	2020-06-11	"7"	"A"	"N2O_ECD"	-1
"709"	"1/19/21 4:29"	"TB_2020-06-11_0_C"	"TB"	2020-06-11	"0"	"C"	"CO2_TCD"	1901
"710"	"1/19/21 4:29"	"TB_2020-06-11_0_C"	"TB"	2020-06-11	"0"	"C"	"CH4_FID"	98
"711"	"1/19/21 4:29"	"TB_2020-06-11_0_C"	"TB"	2020-06-11	"0"	"C"	"N2O_ECD"	0
"712"	"1/19/21 4:44"	"TB_2020-06-05_3_A"	"TB"	2020-06-05	"3"	"A"	"CO2_TCD"	9479
"713"	"1/19/21 4:44"	"TB_2020-06-05_3_A"	"TB"	2020-06-05	"3"	"A"	"CH4_TCD"	4939
"714"	"1/19/21 4:44"	"TB_2020-06-05_3_A"	"TB"	2020-06-05	"3"	"A"	"N2O_ECD"	-1
"715"	"1/19/21 5:59"	"TB_2020-06-18_0_B"	"TB"	2020-06-18	"0"	"B"	"CO2_TCD"	1476
"716"	"1/19/21 5:59"	"TB_2020-06-18_0_B"	"TB"	2020-06-18	"0"	"B"	"CH4_FID"	21
"717"	"1/19/21 5:59"	"TB_2020-06-18_0_B"	"TB"	2020-06-18	"0"	"B"	"N2O_ECD"	0
"718"	"1/19/21 6:14"	"TB_2020-06-18_5_C"	"TB"	2020-06-18	"5"	"C"	"CO2_TCD"	10311
"719"	"1/19/21 6:14"	"TB_2020-06-18_5_C"	"TB"	2020-06-18	"5"	"C"	"CH4_TCD"	5997
"720"	"1/19/21 6:14"	"TB_2020-06-18_5_C"	"TB"	2020-06-18	"5"	"C"	"N2O_ECD"	-1
"721"	"1/19/21 6:29"	"SSB_2020-06-18_3_A"	"SSB"	2020-06-18	"3"	"A"	"CO2_TCD"	11801
"722"	"1/19/21 6:29"	"SSB_2020-06-18_3_A"	"SSB"	2020-06-18	"3"	"A"	"CH4_TCD"	7864
"723"	"1/19/21 6:29"	"SSB_2020-06-18_3_A"	"SSB"	2020-06-18	"3"	"A"	"N2O_ECD"	-1
"724"	"1/19/21 6:44"	"TB_2020-06-11_5_B"	"TB"	2020-06-11	"5"	"B"	"CO2_TCD"	9496
"725"	"1/19/21 6:44"	"TB_2020-06-11_5_B"	"TB"	2020-06-11	"5"	"B"	"CH4_TCD"	6144
"726"	"1/19/21 6:44"	"TB_2020-06-11_5_B"	"TB"	2020-06-11	"5"	"B"	"N2O_ECD"	-1
"727"	"1/19/21 6:59"	"TB_2020-06-11_0_A"	"TB"	2020-06-11	"0"	"A"	"CO2_TCD"	2033
"728"	"1/19/21 6:59"	"TB_2020-06-11_0_A"	"TB"	2020-06-11	"0"	"A"	"CH4_FID"	76
"729"	"1/19/21 6:59"	"TB_2020-06-11_0_A"	"TB"	2020-06-11	"0"	"A"	"N2O_ECD"	-1
"730"	"1/19/21 7:14"	"TB_2020-06-05_3_C"	"TB"	2020-06-05	"3"	"C"	"CO2_TCD"	9525
"731"	"1/19/21 7:14"	"TB_2020-06-05_3_C"	"TB"	2020-06-05	"3"	"C"	"CH4_TCD"	4759
"732"	"1/19/21 7:14"	"TB_2020-06-05_3_C"	"TB"	2020-06-05	"3"	"C"	"N2O_ECD"	-1
"733"	"1/19/21 8:30"	"TB_2020-06-18_0_A"	"TB"	2020-06-18	"0"	"A"	"CO2_TCD"	1479
"734"	"1/19/21 8:30"	"TB_2020-06-18_0_A"	"TB"	2020-06-18	"0"	"A"	"CH4_FID"	19
"735"	"1/19/21 8:30"	"TB_2020-06-18_0_A"	"TB"	2020-06-18	"0"	"A"	"N2O_ECD"	0
"736"	"1/19/21 8:45"	"TB_2020-06-18_5_B"	"TB"	2020-06-18	"5"	"B"	"CO2_TCD"	10237
"737"	"1/19/21 8:45"	"TB_2020-06-18_5_B"	"TB"	2020-06-18	"5"	"B"	"CH4_TCD"	5929
"738"	"1/19/21 8:45"	"TB_2020-06-18_5_B"	"TB"	2020-06-18	"5"	"B"	"N2O_ECD"	-1
"739"	"1/19/21 9:00"	"SSB_2020-06-18_0_C"	"SSB"	2020-06-18	"0"	"C"	"CO2_TCD"	1623
"740"	"1/19/21 9:00"	"SSB_2020-06-18_0_C"	"SSB"	2020-06-18	"0"	"C"	"CH4_FID"	41
"741"	"1/19/21 9:00"	"SSB_2020-06-18_0_C"	"SSB"	2020-06-18	"0"	"C"	"N2O_ECD"	0
"742"	"1/19/21 9:15"	"TB_2020-06-11_5_C"	"TB"	2020-06-11	"5"	"C"	"CO2_TCD"	9544
"743"	"1/19/21 9:15"	"TB_2020-06-11_5_C"	"TB"	2020-06-11	"5"	"C"	"CH4_TCD"	6554
"744"	"1/19/21 9:15"	"TB_2020-06-11_5_C"	"TB"	2020-06-11	"5"	"C"	"N2O_ECD"	-1
"745"	"1/19/21 9:30"	"TB_2020-06-11_0_B"	"TB"	2020-06-11	"0"	"B"	"CO2_TCD"	2008
"746"	"1/19/21 9:30"	"TB_2020-06-11_0_B"	"TB"	2020-06-11	"0"	"B"	"CH4_FID"	71
"747"	"1/19/21 9:30"	"TB_2020-06-11_0_B"	"TB"	2020-06-11	"0"	"B"	"N2O_ECD"	-1
"748"	"1/19/21 9:45"	"TB_2020-06-05_0_A"	"TB"	2020-06-05	"0"	"A"	"CO2_TCD"	1508
"749"	"1/19/21 9:45"	"TB_2020-06-05_0_A"	"TB"	2020-06-05	"0"	"A"	"CH4_FID"	21
"750"	"1/19/21 9:45"	"TB_2020-06-05_0_A"	"TB"	2020-06-05	"0"	"A"	"N2O_ECD"	0
"751"	"1/19/21 11:00"	"TB_2020-06-18_3_A"	"TB"	2020-06-18	"3"	"A"	"CO2_TCD"	10498
"752"	"1/19/21 11:00"	"TB_2020-06-18_3_A"	"TB"	2020-06-18	"3"	"A"	"CH4_TCD"	4975
"753"	"1/19/21 11:00"	"TB_2020-06-18_3_A"	"TB"	2020-06-18	"3"	"A"	"N2O_ECD"	-1
"754"	"1/19/21 11:15"	"TB_2020-06-18_5_A"	"TB"	2020-06-18	"5"	"A"	"CO2_TCD"	10305
"755"	"1/19/21 11:15"	"TB_2020-06-18_5_A"	"TB"	2020-06-18	"5"	"A"	"CH4_TCD"	5818
"756"	"1/19/21 11:15"	"TB_2020-06-18_5_A"	"TB"	2020-06-18	"5"	"A"	"N2O_ECD"	-1
"757"	"1/19/21 11:30"	"SSB_2020-06-18_0_B"	"SSB"	2020-06-18	"0"	"B"	"CO2_TCD"	1698
"758"	"1/19/21 11:30"	"SSB_2020-06-18_0_B"	"SSB"	2020-06-18	"0"	"B"	"CH4_FID"	129
"759"	"1/19/21 11:30"	"SSB_2020-06-18_0_B"	"SSB"	2020-06-18	"0"	"B"	"N2O_ECD"	0
"760"	"1/19/21 11:46"	"TB_2020-06-11_5_A"	"TB"	2020-06-11	"5"	"A"	"CO2_TCD"	9601
"761"	"1/19/21 11:46"	"TB_2020-06-11_5_A"	"TB"	2020-06-11	"5"	"A"	"CH4_TCD"	6539
"762"	"1/19/21 11:46"	"TB_2020-06-11_5_A"	"TB"	2020-06-11	"5"	"A"	"N2O_ECD"	-1
"763"	"1/19/21 12:01"	"TB_2020-06-11_3_C"	"TB"	2020-06-11	"3"	"C"	"CO2_TCD"	9449
"764"	"1/19/21 12:01"	"TB_2020-06-11_3_C"	"TB"	2020-06-11	"3"	"C"	"CH4_TCD"	4943
"765"	"1/19/21 12:01"	"TB_2020-06-11_3_C"	"TB"	2020-06-11	"3"	"C"	"N2O_ECD"	-1
"766"	"1/19/21 12:16"	"TB_2020-06-11_3_B"	"TB"	2020-06-11	"3"	"B"	"CO2_TCD"	8820
"767"	"1/19/21 12:16"	"TB_2020-06-11_3_B"	"TB"	2020-06-11	"3"	"B"	"CH4_TCD"	4610
"768"	"1/19/21 12:16"	"TB_2020-06-11_3_B"	"TB"	2020-06-11	"3"	"B"	"N2O_ECD"	-1
"769"	"1/19/21 13:31"	"TB_2020-06-18_3_B"	"TB"	2020-06-18	"3"	"B"	"CO2_TCD"	10284
"770"	"1/19/21 13:31"	"TB_2020-06-18_3_B"	"TB"	2020-06-18	"3"	"B"	"CH4_TCD"	5009
"771"	"1/19/21 13:31"	"TB_2020-06-18_3_B"	"TB"	2020-06-18	"3"	"B"	"N2O_ECD"	-1
"772"	"1/19/21 13:46"	"TB_2020-06-18_3_C"	"TB"	2020-06-18	"3"	"C"	"CO2_TCD"	10087
"773"	"1/19/21 13:46"	"TB_2020-06-18_3_C"	"TB"	2020-06-18	"3"	"C"	"CH4_TCD"	4566
"774"	"1/19/21 13:46"	"TB_2020-06-18_3_C"	"TB"	2020-06-18	"3"	"C"	"N2O_ECD"	-1
"775"	"1/19/21 14:01"	"SSB_2020-06-18_0_A"	"SSB"	2020-06-18	"0"	"A"	"CO2_TCD"	1533
"776"	"1/19/21 14:01"	"SSB_2020-06-18_0_A"	"SSB"	2020-06-18	"0"	"A"	"CH4_FID"	79
"777"	"1/19/21 14:01"	"SSB_2020-06-18_0_A"	"SSB"	2020-06-18	"0"	"A"	"N2O_ECD"	-1
"778"	"1/19/21 14:16"	"TB_2020-06-11_3_A"	"TB"	2020-06-11	"3"	"A"	"CO2_TCD"	9277
"779"	"1/19/21 14:16"	"TB_2020-06-11_3_A"	"TB"	2020-06-11	"3"	"A"	"CH4_TCD"	4558
"780"	"1/19/21 14:16"	"TB_2020-06-11_3_A"	"TB"	2020-06-11	"3"	"A"	"N2O_ECD"	-1
"781"	"1/19/21 14:31"	"SSB_2020-07-11_0_A"	"SSB"	2020-07-11	"0"	"A"	"CO2_TCD"	1777
"782"	"1/19/21 14:31"	"SSB_2020-07-11_0_A"	"SSB"	2020-07-11	"0"	"A"	"CH4_FID"	84
"783"	"1/19/21 14:31"	"SSB_2020-07-11_0_A"	"SSB"	2020-07-11	"0"	"A"	"N2O_ECD"	-1
"784"	"1/19/21 14:46"	"SSB_2020-07-11_7_A"	"SSB"	2020-07-11	"7"	"A"	"CO2_TCD"	20656
"785"	"1/19/21 14:46"	"SSB_2020-07-11_7_A"	"SSB"	2020-07-11	"7"	"A"	"CH4_TCD"	48839
"786"	"1/19/21 14:46"	"SSB_2020-07-11_7_A"	"SSB"	2020-07-11	"7"	"A"	"N2O_ECD"	-1
"787"	"1/19/21 16:21"	"SSB_2020-07-11_0_C"	"SSB"	2020-07-11	"0"	"C"	"CO2_TCD"	1987
"788"	"1/19/21 16:21"	"SSB_2020-07-11_0_C"	"SSB"	2020-07-11	"0"	"C"	"CH4_FID"	83
"789"	"1/19/21 16:21"	"SSB_2020-07-11_0_C"	"SSB"	2020-07-11	"0"	"C"	"N2O_ECD"	-1
"790"	"1/19/21 17:06"	"SSB_2020-07-16_3_B"	"SSB"	2020-07-16	"3"	"B"	"CO2_TCD"	12882
"791"	"1/19/21 17:06"	"SSB_2020-07-16_3_B"	"SSB"	2020-07-16	"3"	"B"	"CH4_TCD"	10686
"792"	"1/19/21 17:06"	"SSB_2020-07-16_3_B"	"SSB"	2020-07-16	"3"	"B"	"N2O_ECD"	-1
"793"	"1/19/21 17:21"	"SSB_2020-07-16_Air_2"	"SSB"	2020-07-16	"Air"	"2"	"CO2_FID"	362
"794"	"1/19/21 17:21"	"SSB_2020-07-16_Air_2"	"SSB"	2020-07-16	"Air"	"2"	"CH4_FID"	32
"795"	"1/19/21 17:21"	"SSB_2020-07-16_Air_2"	"SSB"	2020-07-16	"Air"	"2"	"N2O_ECD"	-1
"796"	"1/19/21 18:06"	"SSB_2020-07-23_5_C"	"SSB"	2020-07-23	"5"	"C"	"CO2_TCD"	13061
"797"	"1/19/21 18:06"	"SSB_2020-07-23_5_C"	"SSB"	2020-07-23	"5"	"C"	"CH4_TCD"	14829
"798"	"1/19/21 18:06"	"SSB_2020-07-23_5_C"	"SSB"	2020-07-23	"5"	"C"	"N2O_ECD"	-1
"799"	"1/19/21 18:21"	"TB_2020-07-07_0_B"	"TB"	2020-07-07	"0"	"B"	"CO2_TCD"	1771
"800"	"1/19/21 18:21"	"TB_2020-07-07_0_B"	"TB"	2020-07-07	"0"	"B"	"CH4_FID"	84
"801"	"1/19/21 18:21"	"TB_2020-07-07_0_B"	"TB"	2020-07-07	"0"	"B"	"N2O_ECD"	-1
"802"	"1/19/21 18:36"	"SSB_2020-07-11_7_C"	"SSB"	2020-07-11	"7"	"C"	"CO2_TCD"	20477
"803"	"1/19/21 18:36"	"SSB_2020-07-11_7_C"	"SSB"	2020-07-11	"7"	"C"	"CH4_TCD"	46937
"804"	"1/19/21 18:36"	"SSB_2020-07-11_7_C"	"SSB"	2020-07-11	"7"	"C"	"N2O_ECD"	-1
